ppbt	1614744
auvi	1811109
vcif	1517767
cdtx	1610618
nmi	830271
nuvr	71557
pbip	1578776
igc	1326205
feim	39020
ctg	23111
ldsn	1737193
lqmt	1141240
aero	1316644
afi	1655075
klxe	1738827
yten	1121702
livk	1790625
aktx	1541157
cnttq	1652499
rbkb	1751783
dgly	1342958
moho	1763197
lway	814586
cbfv	1605301
vtnr	890447
ofs	1487918
nxc	885732
qlgn	1460702
sdh	1780731
wter	1532390
sach	1682220
dtf	879535
nwhm	1574596
awre	1015739
lacq	1716947
cnet	1376321
oss	1394056
ezgo	1806904
bbw	1113809
omex	798528
brpa	1719406
hsbi	943033
glu	1282957
gpft	1205181
nm	1333172
tops	1296484
voni	1693690
gnt	1438893
exd	1480999
nxtd	1566826
exn	1263011
hsti	1365388
tllyf	1689382
reed	1140215
alna	1624658
abvc	1173313
tlss	1463208
kfs	1072627
lub	16099
fet	1401257
most	1113513
elmd	1488917
smwpy	1455634
efsi	880641
nhvcf	1518353
cpss	889609
pdex	788920
svbi	868271
tga	736744
dare	1401914
vnce	1579157
bksc	1007273
bioc	1044378
bpsr	1557376
csbb	880417
dlng	1578453
opof	740971
cev	1074692
lmb	1606163
bhse	1759186
fstx	1566373
rkda	1469443
ocg	1776067
bway	1505065
sfdl	818677
cmt	1026655
dtst	1419951
bkgm	1527383
arc	1305168
svra	1160308
kzia	1075880
ctxr	1506251
grrb	1126961
twgl	1763329
mfon	1447380
hmnf	921183
snwv	1417663
age	1708599
glv	1288795
grin	1725293
neon	87050
pnf	1140410
ubab	704561
mmlp	1176334
arpo	1422142
seed	1321851
jmp	1302350
bse	1181024
eaco	784539
sdsya	1163609
apdn	744452
pltyf	1433309
vism	1082733
pnrg	56868
meec	728385
sinc	1532595
wdlf	1281984
wint	946486
tblt	1668370
xeri	1481504
ivitf	1737647
tsrmf	1431922
bspe	1834045
cxh	847411
zgyh	1773086
winsf	1640251
cytr	799698
hepa	1583771
rwlk	1607962
bxrx	1780097
elys	1080319
clbs	320017
edi	1551040
nine	1532286
pmts	1641614
tomz	314227
fat	1705012
pgz	1557523
bomh	1678746
erdcf	1398972
bmra	73290
vlt	846671
rayt	1539778
egif	1575771
gbs	1725430
cann	1477009
rell	355948
srax	1538217
rive	1590799
tslf	1583001
epwcf	1109504
fnhc	1069996
achv	949858
ntip	1065078
nms	1607997
lnsr	1320350
ncsm	1692427
cbli	1318641
mjne	1456857
cnsp	1729427
cclp	1449488
airt	353184
fxnc	719402
bkep	1392091
wstg	945983
rlh	1052595
nref	1786248
axim	1514946
kbnt	1729750
coda	1334325
bbi	819050
wfcf	1360565
chnr	793628
sync	1408278
azrx	1604191
ktcc	719733
link	828146
dffn	1053691
utgn	832480
prkr	914139
ryb	1708441
juvf	714712
smm	1534293
emma	822370
knwn	1074828
sfbc	1541119
cncg	1005101
nha	1655544
fmbm	740806
dtss	1631282
bpt	850033
epsn	1726126
teum	1084384
zkin	1687451
cxdc	1353970
usau	27093
geg	1831096
tc	1743340
cvsi	1510964
modd	1074871
lsbk	1341318
ewst	1543066
amrb	1108236
smhi	1690334
ccrc	1620664
rebl	1532158
pcsa	1533743
unql	1281845
isdr	843006
bsqr	1054721
rvph	1742927
rngr	1699039
hudi	1791725
iotc	1095130
vino	1559998
dbe	1383062
nick	1000045
chek	1610590
gfed	1046203
wlms	1136294
apwc	1026980
erlff	1271554
intt	1036262
rgrx	707511
catb	1454789
cwbc	1051343
uboh	1087456
minm	1467761
pfx	1490349
fedu	1709819
lft	1547546
nhtc	912061
iccc	811641
fpocf	1177439
crawa	47307
tpz	1408201
sbow	351817
pfmt	1550695
cptp	202947
dsgt	1413909
jt	1713923
clwd	743758
iwbb	1648365
cmtv	718413
sbfm	1402328
benh	1568139
neph	1196298
ffbw	1787384
gtec	1735041
ards	1614067
dvd	1017673
eltp	1053369
spazf	1337090
ekso	1549084
artx	916529
vabk	1572334
tact	1017303
ssvff	1397616
cbsc	1022183
ovtz	1107280
sonm	1178697
mfd	1276469
inkw	1585380
utsi	1030471
feo	1363438
eea	791718
slgg	1621672
sfor	1285543
alot	8146
bbgi	1099160
kins	33992
stmh	1697834
ubcp	731653
pixy	1675634
jhaa	1753217
imh	1000298
mgti	1001601
hdsn	925528
nbw	1178840
crws	25895
pesi	891532
tanh	1588084
usap	931584
krbp	1792581
sxtc	1723980
igap	1506983
soli	1750384
bvxv	1611747
bfy	1176197
dxyn	29332
blph	1600132
intg	69422
mie	1564216
sint	1269026
aehr	1040470
ndra	1681682
cldb	774569
evy	1074685
synl	95953
cyrn	1084577
bhat	1759136
pt	1716338
grnv	1788841
smlp	1549922
fpay	1397047
lkcru	1156174
bluw	1817944
clabf	1640152
ddf	896923
nulgf	1502758
edsa	1540159
fcti	1714379
adtx	1726711
fbss	1083643
tess	927355
vrdn	1590750
cnig	1582244
pfbx	770460
trrb	1498232
obelf	1334388
sskn	1051514
rcmt	700841
lode	1120970
turn	893739
hall	819913
ikt	1750149
crkn	1761696
goed	1810140
gecc	1675033
bcda	925741
acor	1008848
mza	911308
emcf	858800
irix	1006045
icmb	1578348
bmix	1540684
fco	876717
navb	810509
zpas	1635748
tphs	724742
nvnt	1282980
bttr	1471727
ccgn	1439299
jupw	1760903
wmpn	1828376
vcf	907573
csjt	1451797
ambo	1494558
bmmj	1715611
sobr	1425627
mmmb	1520358
vcnx	1205922
pulm	1574235
dtrc	1182737
mots	1686850
ufab	1617669
jmm	838131
petv	1512922
salm	1050606
pw	1532619
aker	1321834
bhtg	1590383
phx	315131
cthr	1015155
jrsh	1696558
fgnv	1687919
tptw	1661039
adxn	1574232
mugh	1746119
syn	894158
clps	1724542
nete	1499961
srts	1494891
pure	1006028
aihs	1711012
iroq	1514743
nbrv	1641640
nugs	1290504
rsss	1386301
volt	103872
ppsi	1449792
ltum	1415332
hwcc	1356949
asrv	707605
aiki	12239
evk	943184
astc	1001907
lor	1323206
curr	1643301
sypr	864240
strm	1008586
arkr	779544
hnna	1145255
lghl	1806524
gsum	1647338
anpc	1786511
athe	1131343
ug	101295
gifi	1031623
wcagy	1586941
sbbi	1489264
mdgs	1618500
tlgt	352998
airrf	1476573
sngx	812796
opgn	1293818
sigy	1642159
mbot	883975
atif	1755058
bbig	1717556
ccel	862692
gene	1166272
nbo	1178841
skky	1546853
iqst	1527702
mrm	1819704
clro	840715
mbrx	1659617
envb	890821
btcy	1630113
syta	1649009
sotk	806172
byfc	1001171
life	1339970
axr	6207
inis	1038277
ktra	1498382
gwhp	1598308
irr	1372117
hty	1396502
vam	1703117
bkrrf	1699906
brli	1787518
dwsn	799165
scyyf	1408146
slrx	1615219
phil	704172
dusyf	1551887
neos	1467652
agba	1769624
cscw	1747661
mdly	1611110
cphc	1672909
nphc	1119643
viri	1818844
kspn	795212
nna	1437260
emhtf	1768225
tccr	1108645
rail	1320854
itp	1358190
vfl	895574
qubt	1758009
botj	1275101
zivo	1101026
bmbn	804563
mne	1232863
pbhc	1609065
szsmf	1548536
ithuf	1643154
dogz	1707303
prpo	1043961
pkkw	1657642
quik	882508
mgyr	1337068
sgbx	1023994
suic	1394108
esea	1341170
uuraf	1495651
loncf	1472619
tlcc	1590695
aljj	1438731
happ	1751876
myo	1369290
obas	1077618
ecrp	1696898
cvu	889348
shrg	1644488
snss	1061027
alid	1575295
airi	1009891
brfh	1487197
zgsi	1574186
alacu	1748621
cdor	929545
cwrk	1515139
meds	1382574
rfil	740664
opnt	1385508
dit	928465
mtc	1742518
vivc	1703073
cbkm	1006830
hcdi	1784567
wcrs	1363958
ntox	844538
trvi	1563880
betrf	1464165
bbq	1021270
fmy	1319183
inqd	1572565
smid	924719
nvcn	1399708
ipwr	1507957
snmp	1362705
lgl	61004
wtt	878828
basa	1448705
huge	1771885
eyes	1266806
csu	1043000
cosm	1474167
fmo	1305197
acer	1069308
eawd	1563298
dss	771999
qrhc	1442236
pfie	1289636
bant	1704795
olb	1314196
mays	54187
vbfc	1290476
poai	1446159
fusb	717806
clcs	1569340
egf	1336050
jgldf	1686000
btcs	1436229
lmfa	1640384
rskia	84112
mndo	1119083
dxr	27367
sino	1422892
lovv	1605780
gfgy	1181749
pmhg	1586454
cuii	1512927
fwp	1604924
knit	1696195
hlyk	1680139
virc	751365
kffb	1297341
bebe	1059272
ante	1413745
miti	802257
fsea	1769267
nxn	885731
dswl	946936
esp	33533
hgsh	1158420
grcy	1768910
enzn	727510
cnbx	1343009
vyst	1308027
vspc	1270200
hnrg	788965
aphe	855787
dwnx	927719
nnvc	1379006
ntwk	1039280
pyn	1181505
fgprq	922358
hjgp	1421819
tngl	1337085
cjjd	1413263
fsi	1069394
xpl	917225
chci	1299969
tatt	808439
ltbr	1084554
kiq	1161814
capc	814926
plag	1117057
zcmd	1785566
leat	1456189
anda	1691936
bwl-a	13573
sif	90168
tgen	1537435
fgb	1392994
avlnf	1362898
bkti	2186
irl	858707
cbmb	1742089
ncb	1454979
pbla	1029125
sonn	1106838
srv	1400897
jcs	22701
mdjh	1741534
frd	39092
prt	1724009
seac	1019671
eyeg	1372514
loan	1080340
occi	1716951
indo	1757840
cen	1576340
rivu	1079282
slng	1043186
msvb	1734875
glxz	13156
gdsi	1011662
nes	1403853
hpr	1725526
lmrxf	1001500
mkgi	1372183
xtgrf	1288770
sdwl	1753931
cif	833021
btim	1622231
ppih	914122
hfbl	1500375
mlnd	1544227
ior	949961
cpix	1087294
abio	907654
edtk	1782309
gryn	1443388
nby	1389545
jill	1687932
yuanf	1417370
cphi	1106644
hx	1702318
bdl	12040
crt	881787
pcf	810943
sgb	315849
ncra	1756180
cgix	1349929
mymx	927761
daio	351998
voc	1505413
gure	885462
bfgx	1741257
soho	1301236
pnpl	1654672
ahc	1413898
rsls	1371217
prfx	1801834
bcow	1751692
imrn	1660046
bsrc	1371128
agtx	1603345
alim	1267602
cdelf	1611831
adom	1563568
cycc	1130166
vlon	1824293
avhoq	1575969
etfm	867028
io	866609
cei	1309082
btn	946454
cspi	356037
auto	1023364
crtd	1357671
icch	1681903
aamc	1555074
tpcs	1328792
sgni	1023198
kanp	1230058
fpvd	1518720
mfv	856128
sfet	1725332
iehc	50292
phcf	1729089
cvv	766792
ttp	1526329
lixt	1335105
nhld	1023844
gnbt	1059784
pvl	1520048
mvo	1371782
live	1045742
hsto	1383701
iid	1395627
chhe	1309057
gtim	825324
pzg	1629210
sgmd	919175
pmcb	1157075
nwpp	1163389
newa	1678022
sprt	1104855
ribt	1063537
vplm	1410738
adil	1513525
simp	1274032
wwin	1657045
shldq	1310067
pgcg	1462047
qegy	1295961
bpth	1133818
cpta	1571329
buks	15847
ptix	1022899
sfef	86759
cyap	1230524
fbva	1596123
jakk	1009829
genh	1527102
kalo	1389034
cbbt	1453099
ptzh	1627469
mnkkq	1567892
blgo	880242
bsfc	1730773
mcoa	1078799
celz	1187953
gnwsf	1454263
tglo	1066684
spyr	829325
lemif	1542731
wisa	1682149
cetx	1435064
ptpi	1815903
mlyf	1801762
oblg	746210
gigm	1105101
gein	1683131
ggrou	1489874
hson	1210708
cuen	1424657
moxc	1516805
mfh	1527762
plrtf	1639142
canf	1536196
sumr	1314772
hcbc	1044676
tenx	34956
sqft	1080657
pmd	806517
gbbt	1647705
pnbk	1098146
ptbs	925173
ears	1601936
rand	81955
msn	32621
cbdy	1586554
fdct	1722731
hoth	1711786
odii	1781405
stbi	1166362
tlrs	1288750
tayd	96536
jsda	1083522
tectp	1766526
otel	1288359
ipdn	1546296
clhrf	813639
hnckf	1336364
spcb	1291855
opvs	1571636
gnrv	1418489
rmcf	1616262
wvvi	838875
crtg	1375195
aqsp	1391135
dlpn	1282224
bgi	1179821
gvp	944480
ford	38264
celp	1587246
omqs	278165
aey	874292
emgcq	1494448
self	1031235
entx	1638097
blyq	1591565
mjhi	1789330
njmc	1030192
uwhr	898171
mtex	1056358
clts	1165639
tltff	923883
ttnp	910267
whlr	1527541
ppbn	1031233
scx	93676
hvbc	1594555
pktx	1128189
brmt	1658880
idwm	1463833
xelb	1083220
tgc	1001614
axnvf	1682948
brll	1631463
acan	1508348
phio	1533040
nanx	883107
usdr	1638911
invo	1417926
sofo	1029744
nrt	72633
rscf	1103090
wgmcf	1680962
pbsv	1304161
kgkg	1802546
obln	1427570
dxf	1499494
trmt	1708405
blcm	1358403
bkyi	1019034
agnpf	1642178
crcuf	868822
mdrpf	1526243
inm	1728328
gcty	1630430
pred	1382943
taop	1552670
cnnb	1787005
xito	1651932
cca	1092896
ancn	1534248
sgrp	1004989
gbr	105744
plin	1735556
rkfl	823546
mhe	901824
psycf	1527587
vtsi	1085243
glbs	1499780
clsh	1522222
fami	1701261
cuba	880406
jctcf	885307
ttcm	1389067
nyv	1454981
icon	857737
ffhl	1381074
creg	721693
phcg	1351573
cnfr	1502292
igxt	1098880
znrg	1568875
qtmm	1403570
kequ	55529
wddd	1961
sglb	788611
slgd	88000
dofsq	949039
cga	857949
mtp	1643918
sfrx	1106213
bnso	846546
iinx	1528308
axas	867665
dxlg	813298
nviv	1292519
nom	899782
osbk	1076691
tgiff	1706145
ornc	1098996
vive	879682
ampg	1518461
mind	926423
htgm	1169987
pmpg	1301838
cbds	1360442
iptk	1067873
pati	1616741
evol	1052054
gril	1701756
silo	1514183
srmc	100625
bkucf	1463978
aemd	882291
prka	1297937
safo	1789192
imte	1668438
hannf	1123267
hrrb	1379368
hfbk	1484737
arth	1537561
btzi	1525852
sntw	1619096
lyl	1682241
pshg	1481241
skye	1516551
kitl	1608092
grwc	1448558
tlfa	909724
tkat	1491487
bzm	1169029
alrt	1087022
lbsr	1172178
bimi	1213660
osn	1485538
intwf	1526890
qnto	1391933
ftmr	1382231
pnckf	877019
grf	850027
jrjc	1297830
govx	832489
mhpc	1277998
glbz	890066
hgld	1551206
nsfdf	1009922
srna	1482541
reto	1687277
wmllf	1077640
sctc	1577445
snrg	1652539
whlm	1013706
jva	1007019
vnue	1376804
cfoo	1310630
cvvuf	1023109
icd	1537028
xnda	1624985
lbao	1586452
snca	1357459
xbio	1534525
srre	1083490
mpad	65759
enrt	1346022
arao	1083922
lepx	1617351
pbmlf	1319150
qbio	1596062
msbc	1169483
llit	1474627
beob	1480170
pvct	315545
hlrtf	1418149
sdpi	1600422
rave	718332
job	40570
senr	1576197
imac	1729944
falc	922521
wstrf	1621906
xdsl	825322
thmo	811212
siocf	1524326
brsf	1662382
prsi	79661
rdgl	1449349
clev	1414382
vkin	1102432
nsec	865058
avcrf	1355736
ecrd	1552743
leds	1333822
pers	1521168
bdrex	1745846
ndp	1547158
venv	1692981
vtlr	1714024
lvvv	1421289
naov	1326706
wvfc	910679
inbp	1016504
axxa	1789383
sqbg	1648428
pxs	1640043
heol	1371451
brst	764897
ormnf	1458057
vrme	1104038
carv	1016178
eltk	1024672
ewll	1550020
unam	100716
loacu	1743858
husn	1687542
ilal	1657214
taug	1142790
brn	10048
oilff	1755068
sdrlf	1737706
ahpi	874710
ctek	1011432
isns	943034
wafu	1716770
occ	1000230
esoa	1357971
gspe	1341726
bhv	1169034
tmbr	1504167
rlby	34285
mmtif	1085921
lvrlf	1168981
cohn	1270436
matn	908259
dfco	725394
rihc	1423586
aturf	1515251
dkmr	1379043
any	1591956
ipsi	1591913
grmm	1662574
spup	1563227
ammj	945617
ntec	1638381
fsrl	1172102
rbcn	1410172
vicp	1468639
mdia	1784254
rgbd	812149
myt	1543268
tait	942126
ausi	826253
rmed	1716621
ccur	749038
rviv	1718500
cleu	1775085
chfs	1506492
artl	1621221
nptx	1615999
glgi	1088413
drrsf	1421570
gtbp	109657
ndvn	1659183
gblx	1165320
dvcr	919956
cvr	19871
reli	1812727
iht	82473
efoi	924168
gyro	1589061
avmr	1676163
mslp	1415684
eqs	878932
sgma	915358
qmci	1101433
nrgmf	1643715
uuu	102109
vaso	839087
cfdb	1651987
sprcy	1611746
bnet	875729
worx	1674227
crmz	315958
uwhgf	1763543
yvr	884247
scnd	87802
owpc	1622244
gbny	1823365
husa	1156041
wscrf	795800
inti	1042418
fgco	1377167
fugi	1336277
grusf	1463000
crex	1356093
airo	1105542
alkm	1522165
jrss	1597892
mobq	1084267
ftlf	1374328
clad	1501958
wrpsf	1482436
cgol	1759352
grnf	1492448
uslg	1536394
bdr	1000683
tsri	98338
jksm	860543
fgf	1591890
svt	89140
nihk	1084475
trt	732026
syhbf	1541190
eqtrf	1635729
numd	1543637
mrin	1389002
pcfp	1632053
rsrv	83350
dbs	1383054
trck	1045942
ssnt	1236275
bntt	1501268
idxg	1054102
bntc	1808898
hrbr	899394
dynt	720875
peye	867840
staf	1499717
njv	1454980
cpah	1236997
cpmd	1081938
jan	862861
maxd	1353499
ckx	352955
duot	1396536
ggo	1635193
lhil	1723187
blnc	1632121
smit	922612
iknx	1083301
kwbt	1159275
altd	1664127
denr	1435387
wsco	1473490
svbl	1031093
east	1534708
alds	1755101
ivfh	312257
snde	1326089
hsdt	1610853
hrth	45919
amct	1626556
ogaa	1749849
cyan	768408
dlti	1420368
ssbp	1716188
usrm	1388319
nsys	722313
ainc	1604738
moaey	1449617
tmbxf	1072772
atds	1068689
else	351789
useg	101594
bcii	1084370
tigcf	1387473
stly	797465
abqq	1605331
pfin	75340
ress	1829311
hfus	1482554
pwco	733337
bstg	1563665
grck	1630176
acfn	880984
tbba	1751700
ptnyf	1819074
paxh	1350156
mxrof	1116548
nvos	1138978
gtmay	1163560
syte	1096934
intv	1520118
dysl	30831
msrt	1589149
bvfl	1302387
alpe	1023298
pwvi	933972
kpay	1494162
xtlb	1023549
rssv	1572384
pctl	1119897
ughl	1621199
blbx	1567900
hiho	1026785
edry	1731388
arcw	826326
hmmr	1539680
ncpl	1414767
bimt	1678848
cmxc	1493712
winr	1708410
trux	1578019
oxbr	1584831
mxc	66418
bfgc	1448597
agol	1533030
payd	1017655
warm	1399352
cblaq	910612
ngtf	1593001
pqeff	1561180
bkor	1398006
rcon	1442620
bvtef	1271580
iaic	803578
strr	707388
mosy	890394
snoa	1367083
emed	1715819
smme	1301991
vxel	1623590
opxs	1397016
iwsy	941685
nvdef	1398713
tapp	1407343
cbnt	1421636
myhi	1507181
fwav	1652958
potn	1746563
snes	1680378
fbsi	912967
blin	1378590
sckt	944075
obtx	1730869
nvfy	1473334
dse	1603998
amnl	8328
surg	1392694
gads	711665
ghmp	1464865
bixt	1445815
tssi	1320760
hcyt	1591165
rmhb	1670869
ivst	1735012
otivf	1021604
mxe	863900
trlff	1698370
npn	1454978
hjli	1661053
hbis	1489588
grcaf	1393435
mhtx	1099132
pubc	1575858
prsey	1437736
apop	1671502
gbcs	727346
phot	1161582
jshg	1475430
lxrp	1348362
zxaiy	1506756
flylf	1403749
sowg	1490161
nuro	1289850
rcrt	1462223
soan	1502152
hitc	1584693
erkh	1769725
ktel	845819
piac	845385
pstv	1095981
swisf	1771755
empm	1478682
acy	1036848
blilf	1703253
trnf	1778805
cngt	1304741
ams	744825
clwt	1026662
garwf	1403870
mysz	1211805
artw	7623
gzcc	1267612
ucle	1543623
hdvy	1141788
anldf	1519469
icct	1408057
tarsf	1409036
spnd	867038
ccyc	1681769
cryo	1468679
glbd	1524829
jcdaf	1095747
igen	1393540
fdlb	910492
tkls	1429393
apeuf	1582284
osat	1058307
urlof	1115672
suwn	806592
swgi	1626696
ntn	748592
chmd	1211211
chkr	1524769
gporq	874499
lbuy	1643721
allm	1549145
digaf	1369128
fmfg	1698022
exeo	1528760
ryes	1424864
grst	792935
awx	1061069
bosc	1005516
tofb	730349
ctib	1042187
rwrdp	1652350
abmt	1385799
nrbt	1388180
amar	1014763
bdic	1586495
smdm	923601
abcp	20639
bnvif	1647866
sndd	1353406
vprb	1376231
sgbi	1104280
fotb	1099668
isig	875355
inlx	1081745
ntrr	1512886
nlbs	1563463
pfho	1138476
clci	1658304
dtgi	1014052
bnkl	1508381
mmnd	1088638
ssy	96793
dsny	1099369
leon	1391723
xlrm	1138608
argc	1698702
ssok	1559157
phbi	1435181
cfok	1047446
bmnm	1275477
zyrx	1558740
qsep	1103795
gtch	1471781
reac	1520528
ensv	319458
amih	1300524
hhse	1069680
plyn	1612851
cloq	1437517
mlfb	1308569
rcg	919567
vcor	1627041
novc	1025953
wizp	1218683
tbtc	1090396
ivdn	1190370
kbsf	1546383
gwti	1572386
chcr	22872
qtrrf	1339688
ggthf	1127307
hewa	754813
sprs	747540
wksp	1096275
gpox	1673475
gsfi	1437476
crvw	1377149
nris	1603793
mtsl	1025561
hschf	1653031
grlb	1581545
hmg	311817
mdrr	1654595
hmny	1040792
dynr	1111741
whlt	1025771
itnrf	1293977
mexgf	1609436
scia	830616
rhe	1004724
bfnh	1310488
vbio	1438943
fflo	1543652
aac	1829432
libff	1689231
eqmef	1792554
tyht	1300734
repcf	1205059
tikk	96885
qhyg	1423723
gmpw	1064722
tomdf	1645260
dpww	1559172
ygyi	1569329
elvg	1741489
rlm	1718903
adru	1169717
crzy	1005119
bspk	1409197
bxng	1632323
aehl	1470683
kbph	1164888
ltgj	1445175
ethof	1482753
bicx	1443863
marps	62362
vynd	1745078
clnh	1479681
seii	819926
esbs	1358254
ophc	1288855
vrty	1418115
nnup	888981
prpcf	1545224
vfrm	1669400
wcvc	1551906
gahc	1138724
thct	1404935
nahd	1485029
smkg	900475
mydx	1582341
ioni	1580490
pgol	1080448
zzll	1365357
siml	1399306
dwog	869495
iaalf	1450894
clri	1362516
cosg	1706509
pxhi	1271075
nwcn	934796
nbgv	726293
trnx	1353487
fzmd	319016
sedo	1661600
clow	1619227
snnaf	1160191
brrn	1397795
bqst	1568628
pbio	830656
giga	719274
exdi	1552189
gsrx	1381240
irnc	1455926
shvlf	1301713
chgi	1284450
cbgl	1413488
ksbi	912764
cnfn	1352952
livc	1108630
anav	1491829
thmg	711034
mlrkf	1409680
mmtrs	66496
fssn	1487931
ervff	1023023
luvu	1374567
clubq	1281774
sipn	1128252
snny	1571398
byoc	1386049
micr	819689
imun	1559356
admt	849401
lctc	1493137
amhg	1805024
pvnnf	1627480
empr	887396
srsg	1434737
zyjt	1442101
cbai	1289496
alxef	1603519
owcp	1431934
exdw	1634293
ndyn	1819663
zphyf	1613979
icotf	1421642
lbcc	1629261
clok	1022505
cmot	1346346
vrvr	1536089
grmc	59860
mtr	313364
riii	1574910
cavr	1461679
cvat	1376793
tvlf	1175158
vide	758743
jupgf	1684688
hybt	1086303
ammx	1776048
rgmp	1716324
axref	1175596
ecia	930775
efsh	1599407
bwmg	1166708
bittf	1028357
ftgi	831378
saml	1530163
amsu	1142801
nrom	709005
nvsgf	1415758
inrd	719494
accr	1041588
siaf	1488419
hpto	1021435
hwis	1578505
abmc	896747
vaucf	1723047
cbev	1020186
frfr	1622408
yusg	1306035
relv	768710
nxen	1625288
aasp	930245
evgi	710782
royl	1694617
pvnc	1134982
crwe	1103833
bgavf	1500620
ecmt	1008653
blxx	1428389
argq	1533106
tegy	1383394
lclp	1604930
gnolf	1261002
kays	1530746
acur	786947
vrdr	1506929
igpk	1002771
gultu	1565146
omps	1103640
ipcif	1474835
boty	1407704
fqfc	819690
dloc	1407878
qron	1689084
mmmm	66600
dgdm	1409999
askdf	1066130
dpdw	1110607
blpg	1416697
qurt	1549631
abwn	1537258
towtf	1579026
wsft	1393781
yewb	1548240
btdg	725929
mtlqu	40730
rasp	1582249
wcui	1516887
janl	1133062
nbio	1622057
txso	1506742
elre	1438461
vldi	1100644
whsi	1443089
unex	1700844
tglty	1510178
mmnt	1653876
tmgi	1434601
rton	1580262
abcff	1284237
mojo	1414953
swet	1828914
imci	884650
ibal	781902
zdpy	1279620
zyqg	1790368
hxbm	831749
tcco	96699
bdco	793306
isco	1355790
mage	1515317
begi	1483646
flxt	925660
updc	836937
turv	1302946
rmes	1358654
penc	891417
gthp	924515
msyn	1693687
wect	1409175
nauh	1399855
areb	1648087
ltre	1002037
cpwr	827099
lsmg	1319643
zicx	1465311
glfh	1574676
pcyn	812306
egmcf	1199392
gjcu	1781726
sdttu	1509228
dfodq	931336
sstt	1349810
gtxo	1375793
lgmh	1464192
ehvvf	1653606
tkoi	1094084
cdycf	1303936
qnta	1691430
gcan	1695473
scon	895665
anfif	1552448
aurx	1091596
evio	715788
ftws	1582919
nimu	720762
fxby	1068897
hcgs	1102358
roytl	1538822
unir	1172706
vsym	1075857
mfbp	1094738
ferl	1122742
exnn	1726744
vihd	1676580
skyf	1661264
atcc	1372954
ngbl	1547996
vibi	1576724
srgz	1401835
frzt	1485074
icnb	1350073
umhl	1317839
fnam	884363
jadg	1518171
dgwr	1637866
umewf	1114936
ccob	1456802
avoi	1342936
alye	946822
kiry	711477
sits	1468978
mdex	1318268
tcff	1648636
gfoo	1510518
mntr	1599117
mves	1109067
hwke	1750777
obcn	789318
dhcc	844887
koan	897078
etah	1437822
plsi	1493212
fifg	1648903
gcfff	863678
pssr	225628
mkty	64463
peer	1355839
vyey	700764
qprc	824416
nmex	1415744
abilf	1652866
cmgo	1346655
itox	1290658
babb	1123596
gmer	1454742
ectm	1487798
sign	1317833
pzoo	1533427
dxief	1323838
zhud	865400
digp	1502966
cctc	1445109
rgus	922330
prtx	1099215
rzzn	1659559
tkxhf	1598773
vbix	797542
pgas	1558465
apqt	1669778
banm	1589361
torm	842295
ocln	1419793
milc	1358656
asft	1651992
pgid	1061164
vrscf	1422669
ahnr	1304409
ndtp	1329944
canb	1509957
pacv	882800
hbuv	1639068
find	1089061
tapm	1647170
srmx	841533
smgi	1426506
ctdt	1435163
usaq	856984
wizd	1162896
ansu	1168663
obmp	1362703
gnal	1398137
ecpn	1135202
arsn	1624517
remi	1078037
decn	1144225
blgi	1575345
crgs	1063197
bzyr	724445
basx	1109189
clth	1411036
invb	1421603
sode	1726286
sgsi	1413891
iwsh	1279715
nspx	1421204
cypw	1442711
biei	1515740
bctxf	1610820
imahf	1405663
tnlx	99106
mghl	1162283
sitoq	1157817
tcri	1481443
ciix	1459482
adyx	1054274
cnabq	1436161
cdbmf	1545634
tikrf	1117095
dlcr	1614466
gpla	1095146
nwyu	1372184
prlx	1388410
bthe	1473579
stsn	1398488
bbls	1368637
scgy	1276531
andr	6494
chmjf	1469346
rdga	812152
innv	1834376
mghcf	1020825
wtnw	1713909
duuo	1635136
chnd	1434674
skas	1128281
fecof	849997
avpmf	1445467
ifny	822746
ambs	1424812
aghc	885074
alda	1062506
afom	1286459
lrdg	1569568
twoh	1494413
hgtxu	862022
snnn	1687505
thti	1375686
evcc	1284454
fles	1438901
spin	1066764
etst	1538495
hlbyl	1286964
rmsl	1412126
icld	1128725
lrdc	1442492
czni	1381871
sodi	91668
imii	1416090
beag	1557668
emge	1463459
amty	945828
gfmh	820771
rgseq	1425565
prop	1434110
tumif	1191832
isgn	727634
glla	1004411
qsmg	1627554
gdet	1727535
lfap	1510247
tghi	225211
usnu	1089815
gltc	1403676
mxsg	1355677
wolv	1424404
whzt	1537058
csui	1680132
gmolq	1275229
avrn	1552164
prhl	1030916
fulo	1092570
acca	1001463
omtk	1404804
adgo	869531
idfb	1530739
mtwd	32567
wewa	1616156
drem	1518336
dtii	1533357
etck	1128353
lmdcf	1177167
stcc	1555972
rgin	1412659
tdnt	1421907
ciit	1557798
lvbx	1473654
nxmr	1088005
hybg	1307624
hpty	1797956
prtt	1493526
vyco	1424768
tppm	1692068
ilcc	1470550
rspi	849636
vend	1526689
itkg	1018281
ccan	1532424
mjtk	1417028
atmo	1679426
aita	1527675
tgro	1386018
clcn	1394638
ghav	1514113
brvo	1444839
leai	1561880
altx	775057
afhif	1539894
rahgf	1611852
dbmm	1127475
ircc	1373690
arrt	1530425
mjtv	1543272
gsih	1239188
acmc	934543
ucbb	1516079
ptco	1609258
rlly	1452872
appb	1607549
coil	1482075
atms	1062128
dclt	1321828
hlwd	1422768
rgbp	1589150
